instance,p,n,configLB,configNodeSel,configOB,configValSplit,solved,YN,cpuTotal,nbLpSolved,cpuInitialization,cpuCplex,cpuUpdatePolyhedron,nbNodes,minDepth,maxDepth,avgDepth,nbFathomedInfeas,nbFathomedOptimality,nbFathomedDominance,cpuDominanceTest,cpuUbUpdate,cpuLbComputation,cpuComputeOb,cpuVarSel,cpuNodeSel,cpuLbCopy
Forget21-PPP_11_3_1-100_1-100_1-2500_1_50_random_10_10.txt,3,33,WLP,breadth,noOB,mofvRevisited2,1,1118,7.2477,38187,0.0006076,5.71786,0.389647,8723,1,45,30.0131,278,1823,2261,0.269368,0.0435495,6.75672,0.0012291,0.115294,0.0012754,0.0888567
Forget21-PPP_11_3_1-100_1-100_1-2500_1_50_random_1_1.txt,3,33,WLP,breadth,noOB,mofvRevisited2,1,657,2.8958,18029,0.0005975,2.35269,0.113993,3713,1,38,22.6796,235,913,709,0.0573715,0.0168139,2.74142,0.0005378,0.0504436,0.0005092,0.0394484
Forget21-PPP_11_3_1-100_1-100_1-2500_1_50_random_2_2.txt,3,33,WLP,breadth,noOB,mofvRevisited2,1,404,3.23066,20633,0.0007075,2.63225,0.12848,4295,1,42,25.0345,391,631,1126,0.0461795,0.0143795,3.07436,0.0005243,0.059029,0.0005945,0.0462504
Forget21-PPP_11_3_1-100_1-100_1-2500_1_50_random_3_3.txt,3,33,WLP,breadth,noOB,mofvRevisited2,1,436,2.90904,18723,0.000575,2.37551,0.117256,3829,1,43,21.2684,342,551,1022,0.0444857,0.013473,2.77056,0.0004857,0.0506096,0.0005292,0.0395583
Forget21-PPP_11_3_1-100_1-100_1-2500_1_50_random_4_4.txt,3,33,WLP,breadth,noOB,mofvRevisited2,1,2478,9.77724,54976,0.0006317,6.95509,0.510362,15895,1,48,29.0517,1670,3203,3075,0.768047,0.114505,8.58601,0.0025263,0.192657,0.0023286,0.147625
Forget21-PPP_11_3_1-100_1-100_1-2500_1_50_random_5_5.txt,3,33,WLP,breadth,noOB,mofvRevisited2,1,474,1.98128,13015,0.0006302,1.55126,0.0739348,3233,1,42,26.5337,288,569,760,0.0450729,0.0110262,1.86127,0.0004778,0.0391632,0.0003884,0.030254
Forget21-PPP_11_3_1-100_1-100_1-2500_1_50_random_6_6.txt,3,33,WLP,breadth,noOB,mofvRevisited2,1,958,4.52212,24398,0.0006219,3.53523,0.232843,6653,1,42,28.7932,566,1424,1337,0.123335,0.0308931,4.23612,0.0008934,0.0829159,0.000913,0.0635924
Forget21-PPP_11_3_1-100_1-100_1-2500_1_50_random_7_7.txt,3,33,WLP,breadth,noOB,mofvRevisited2,1,824,5.08209,32437,0.0005857,3.99977,0.192227,7767,1,53,29.5381,810,1218,1856,0.148919,0.0304322,4.74274,0.00108,0.100035,0.0010232,0.077849
Forget21-PPP_11_3_1-100_1-100_1-2500_1_50_random_8_8.txt,3,33,WLP,breadth,noOB,mofvRevisited2,1,153,1.20769,7953,0.0006301,0.993736,0.0474911,1629,1,42,22.2982,213,211,391,0.0062018,0.0036534,1.16059,0.0001998,0.0207197,0.0002037,0.016158
Forget21-PPP_11_3_1-100_1-100_1-2500_1_50_random_9_9.txt,3,33,WLP,breadth,noOB,mofvRevisited2,1,3336,8.2702,47542,0.0005866,5.79323,0.253393,12771,1,50,28.4226,518,3625,2243,0.887941,0.157686,6.97076,0.0019833,0.164157,0.0019984,0.125804
Forget21-PPP_11_4_1-100_1-100_1-2500_1_50_random_10_10.txt,4,33,WLP,breadth,noOB,mofvRevisited2,1,12841,493.914,546032,0.0176874,80.5681,5.64428,121217,1,65,37.5119,12162,15856,32591,384.155,8.43115,96.7317,0.0834516,2.6912,0.0280219,2.12039
Forget21-PPP_11_4_1-100_1-100_1-2500_1_50_random_1_1.txt,4,33,WLP,breadth,noOB,mofvRevisited2,1,6136,111.219,198761,0.0007859,28.0865,2.25375,46603,1,54,32.3976,4609,8880,9813,73.7541,1.77485,34.0872,0.0192153,0.966458,0.0121069,0.78847
Forget21-PPP_11_4_1-100_1-100_1-2500_1_50_random_2_2.txt,4,33,WLP,breadth,noOB,mofvRevisited2,1,1185,6.19472,31295,0.0008765,4.50394,0.391128,6089,1,48,27.3057,418,1450,1177,0.624059,0.0402873,5.35084,0.0011184,0.115805,0.0010614,0.0969619
Forget21-PPP_11_4_1-100_1-100_1-2500_1_50_random_3_3.txt,4,33,WLP,breadth,noOB,mofvRevisited2,1,297,2.67717,14755,0.0007805,2.21301,0.226335,1737,1,28,16.313,27,403,439,0.0356316,0.0071327,2.57858,0.000241,0.0363351,0.0002783,0.0308432
Forget21-PPP_11_4_1-100_1-100_1-2500_1_50_random_4_4.txt,4,33,WLP,breadth,noOB,mofvRevisited2,1,7507,159.571,325329,0.0008108,46.8615,3.61178,66289,1,59,36.2219,5312,6323,21510,98.3089,2.7432,56.0487,0.0260094,1.46188,0.0170984,1.18949
Forget21-PPP_11_4_1-100_1-100_1-2500_1_50_random_5_5.txt,4,33,WLP,breadth,noOB,mofvRevisited2,1,1294,14.4078,66107,0.0007624,9.37276,0.704245,13457,1,45,26.4947,1418,1736,3575,2.78997,0.101681,11.1199,0.0026924,0.250118,0.0028333,0.206218
Forget21-PPP_11_4_1-100_1-100_1-2500_1_50_random_6_6.txt,4,33,WLP,breadth,noOB,mofvRevisited2,1,45,1.42781,7681,0.0007674,1.22545,0.119045,579,1,28,11.7345,11,74,205,0.0030981,0.0019039,1.39724,8.1e-05,0.0150018,0.0001025,0.0132264
Forget21-PPP_11_4_1-100_1-100_1-2500_1_50_random_7_7.txt,4,33,WLP,breadth,noOB,mofvRevisited2,1,4038,72.9363,226928,0.0007663,33.1205,2.55578,44697,1,62,30.4564,3832,5199,13318,31.3484,0.798732,39.2212,0.0129599,0.957377,0.0115137,0.791761
Forget21-PPP_11_4_1-100_1-100_1-2500_1_50_random_8_8.txt,4,33,WLP,breadth,noOB,mofvRevisited2,1,1053,12.0467,55590,0.0007681,7.67597,0.610429,11405,1,45,27.0279,726,1769,3208,2.49225,0.07755,9.14633,0.0021419,0.214681,0.0023297,0.178285
Forget21-PPP_5_5_1-100_1-100_1-2500_1_50_random_10_10.txt,5,15,WLP,breadth,noOB,mofvRevisited2,1,504,1.66557,9662,0.0008742,1.22047,0.124055,2241,1,26,16.1079,76,787,258,0.159827,0.0098902,1.42362,0.0003733,0.0448825,0.0003662,0.0389912
Forget21-PPP_5_5_1-100_1-100_1-2500_1_50_random_1_1.txt,5,15,WLP,breadth,noOB,mofvRevisited2,1,176,0.525764,3198,0.000831,0.398217,0.0500228,723,1,24,15.4144,52,232,78,0.0206946,0.0020306,0.474953,0.0001211,0.0173618,0.0001111,0.0148714
Forget21-PPP_5_5_1-100_1-100_1-2500_1_50_random_2_2.txt,5,15,WLP,breadth,noOB,mofvRevisited2,1,241,1.17558,6415,0.0008028,0.811505,0.107221,1387,1,27,16.1556,74,335,285,0.15491,0.0042717,0.969322,0.0002111,0.0290106,0.0002284,0.0252098
Forget21-PPP_5_5_1-100_1-100_1-2500_1_50_random_3_3.txt,5,15,WLP,breadth,noOB,mofvRevisited2,1,95,0.331792,1450,0.0008198,0.249272,0.0347344,273,1,18,12.5912,7,113,17,0.0121274,0.0012808,0.301078,5.31e-05,0.0088513,7.3e-05,0.0077896
Forget21-PPP_5_5_1-100_1-100_1-2500_1_50_random_4_4.txt,5,15,WLP,breadth,noOB,mofvRevisited2,1,474,1.60504,6554,0.0012046,1.0432,0.150627,1423,1,29,19.6081,19,570,123,0.237454,0.0173809,1.27637,0.000459,0.0485136,0.0004402,0.0419508
Forget21-PPP_5_5_1-100_1-100_1-2500_1_50_random_5_5.txt,5,15,WLP,breadth,noOB,mofvRevisited2,1,259,0.793673,4319,0.0011164,0.580475,0.0716579,993,1,27,15.996,63,321,113,0.0551582,0.0044088,0.693766,0.0001963,0.0229203,0.0001797,0.0200132
Forget21-PPP_5_5_1-100_1-100_1-2500_1_50_random_6_6.txt,5,15,WLP,breadth,noOB,mofvRevisited2,1,79,0.248951,1266,0.0165688,0.176058,0.0234766,199,1,21,13.5,5,81,14,0.0023518,0.000832,0.23298,2.91e-05,0.0047028,4.65e-05,0.0040614
Forget21-PPP_5_5_1-100_1-100_1-2500_1_50_random_7_7.txt,5,15,WLP,breadth,noOB,mofvRevisited2,1,259,1.05711,4987,0.0008346,0.698813,0.0986769,1013,1,23,13.6627,4,335,168,0.159122,0.0065905,0.844663,0.0002181,0.0274165,0.0002252,0.0239561
Forget21-PPP_5_5_1-100_1-100_1-2500_1_50_random_8_8.txt,5,15,WLP,breadth,noOB,mofvRevisited2,1,25,0.0973478,513,0.0008822,0.0722764,0.0099883,75,1,17,10.9737,3,26,9,0.0003719,0.0002088,0.0867483,8.8e-06,0.0018497,1.38e-05,0.0016228
Forget21-PPP_5_5_1-100_1-100_1-2500_1_50_random_9_9.txt,5,15,WLP,breadth,noOB,mofvRevisited2,1,347,1.48567,8153,0.0008059,1.04348,0.12171,1697,1,26,16.0177,46,451,352,0.18642,0.0073541,1.23224,0.0003434,0.0375723,0.0003266,0.0321993
Forget21-PPP_6_5_1-100_1-100_1-2500_1_50_random_10_10.txt,5,18,WLP,breadth,noOB,mofvRevisited2,1,203,1.06454,6183,0.0008321,0.77195,0.11309,1265,1,28,16.1501,97,290,246,0.0665473,0.004019,0.944209,0.0002194,0.0284824,0.000239,0.0250692
Forget21-PPP_6_5_1-100_1-100_1-2500_1_50_random_1_1.txt,5,18,WLP,breadth,noOB,mofvRevisited2,1,38,0.232887,1107,0.0007788,0.172971,0.0368132,139,1,19,11.8429,7,44,19,0.0021808,0.0004831,0.219237,2.49e-05,0.0051219,3.12e-05,0.0046178
Forget21-PPP_6_5_1-100_1-100_1-2500_1_50_random_2_2.txt,5,18,WLP,breadth,noOB,mofvRevisited2,1,210,0.619151,3410,0.0007946,0.446741,0.0679039,653,1,34,18.8838,18,221,88,0.0354717,0.0032427,0.548756,0.0001195,0.0164411,0.0001312,0.0143531
Forget21-PPP_6_5_1-100_1-100_1-2500_1_50_random_3_3.txt,5,18,WLP,breadth,noOB,mofvRevisited2,1,1534,9.11852,38234,0.0007849,4.42083,0.612193,8001,1,40,23.5721,250,2218,1533,3.36383,0.0849372,5.38648,0.0017634,0.184163,0.0018235,0.160727
Forget21-PPP_6_5_1-100_1-100_1-2500_1_50_random_4_4.txt,5,18,WLP,breadth,noOB,mofvRevisited2,1,143,0.846351,4953,0.0012068,0.628112,0.0978202,1067,1,27,17.5637,110,248,176,0.0240317,0.0027707,0.776372,0.0001629,0.024189,0.0001832,0.0211983
Forget21-PPP_6_5_1-100_1-100_1-2500_1_50_random_5_5.txt,5,18,WLP,breadth,noOB,mofvRevisited2,1,567,2.82211,12002,0.0008278,1.38559,0.194462,2635,1,36,20.7549,88,900,330,1.00869,0.0177591,1.69848,0.0006232,0.0629627,0.0005287,0.0547642
Forget21-PPP_6_5_1-100_1-100_1-2500_1_50_random_6_6.txt,5,18,WLP,breadth,noOB,mofvRevisited2,1,1811,31.9262,91027,0.000771,10.5516,1.19952,19353,1,42,26.2032,181,4041,5455,18.388,0.188792,12.6589,0.0066301,0.430958,0.0049472,0.367976
Forget21-PPP_6_5_1-100_1-100_1-2500_1_50_random_7_7.txt,5,18,WLP,breadth,noOB,mofvRevisited2,1,25,0.187477,1009,0.0007941,0.142155,0.0256548,119,1,21,10.9667,5,31,24,0.0013397,0.0004097,0.176397,2.42e-05,0.0037528,2.62e-05,0.0032789
Forget21-PPP_6_5_1-100_1-100_1-2500_1_50_random_8_8.txt,5,18,WLP,breadth,noOB,mofvRevisited2,1,997,4.32606,20446,0.0007891,2.45457,0.340269,4581,1,35,20.1397,242,1287,762,1.12884,0.0360257,2.99844,0.0010288,0.106889,0.0010513,0.0931751
Forget21-PPP_6_5_1-100_1-100_1-2500_1_50_random_9_9.txt,5,18,WLP,breadth,noOB,mofvRevisited2,1,370,3.232,15600,0.00077,1.8052,0.321562,3083,1,33,20.5298,190,648,704,0.846219,0.0136247,2.25932,0.0005959,0.0713296,0.0006136,0.062888
Forget21-PPP_7_4_1-100_1-100_1-2500_1_50_random_10_10.txt,4,21,WLP,breadth,noOB,mofvRevisited2,1,188,0.664246,4030,0.0007492,0.536897,0.0461293,823,1,28,17.8155,38,219,155,0.0142925,0.0022812,0.623054,0.0001146,0.0146213,0.0001044,0.0124131
Forget21-PPP_7_4_1-100_1-100_1-2500_1_50_random_1_1.txt,4,21,WLP,breadth,noOB,mofvRevisited2,1,15,0.238363,1080,0.0007018,0.194126,0.0170152,181,1,21,12.2527,11,42,38,0.0006465,0.0005173,0.225923,3.19e-05,0.0038881,5.02e-05,0.003193
Forget21-PPP_7_4_1-100_1-100_1-2500_1_50_random_2_2.txt,4,21,WLP,breadth,noOB,mofvRevisited2,1,97,0.404322,2183,0.0007309,0.322182,0.0287533,451,1,27,15.885,32,117,77,0.0070544,0.0016563,0.378539,7.24e-05,0.0089549,9.72e-05,0.0075702
Forget21-PPP_7_4_1-100_1-100_1-2500_1_50_random_3_3.txt,4,21,WLP,breadth,noOB,mofvRevisited2,1,75,0.278728,1427,0.0007835,0.224786,0.0210175,239,1,21,13.0417,4,88,28,0.0020964,0.001027,0.263071,4.97e-05,0.0066663,6.08e-05,0.0056076
Forget21-PPP_7_4_1-100_1-100_1-2500_1_50_random_4_4.txt,4,21,WLP,breadth,noOB,mofvRevisited2,1,150,0.549716,3215,0.0007351,0.449269,0.0371053,649,1,22,14.3292,30,222,73,0.0088188,0.0018571,0.518652,9.02e-05,0.0114764,8.12e-05,0.0097747
Forget21-PPP_7_4_1-100_1-100_1-2500_1_50_random_5_5.txt,4,21,WLP,breadth,noOB,mofvRevisited2,1,860,4.2945,23975,0.0006894,2.91214,0.233993,5499,1,41,23.6869,141,1167,1442,0.678276,0.0377797,3.42235,0.0010038,0.0988431,0.0010022,0.0826376
Forget21-PPP_7_4_1-100_1-100_1-2500_1_50_random_6_6.txt,4,21,WLP,breadth,noOB,mofvRevisited2,1,154,0.41667,2532,0.0006853,0.334207,0.0268778,539,1,29,18.3222,34,156,80,0.0068686,0.0015066,0.388821,7.76e-05,0.0103117,8.61e-05,0.0088729
Forget21-PPP_7_4_1-100_1-100_1-2500_1_50_random_7_7.txt,4,21,WLP,breadth,noOB,mofvRevisited2,1,28,0.195933,1111,0.0006734,0.158037,0.0167383,159,1,17,11.4,3,48,29,0.0008031,0.0005027,0.185158,2.35e-05,0.0036981,3.35e-05,0.0031876
Forget21-PPP_7_4_1-100_1-100_1-2500_1_50_random_8_8.txt,4,21,WLP,breadth,noOB,mofvRevisited2,1,76,0.549059,2999,0.001379,0.435995,0.0441814,581,1,28,18.6838,28,119,144,0.0068997,0.00222,0.516813,8.49e-05,0.012686,0.0001241,0.0107574
Forget21-PPP_7_4_1-100_1-100_1-2500_1_50_random_9_9.txt,4,21,WLP,breadth,noOB,mofvRevisited2,1,198,0.770351,4468,0.0007448,0.606064,0.0624674,903,1,33,19.719,34,252,166,0.0225418,0.0029446,0.715015,0.0001198,0.0169234,0.0001335,0.0143238
Forget21-PPP_8_3_1-100_1-100_1-2500_1_50_random_10_10.txt,3,24,WLP,breadth,noOB,mofvRevisited2,1,288,1.008,6921,0.0005757,0.82716,0.0393621,1585,1,35,21.0467,35,336,422,0.0146925,0.0051952,0.94927,0.0001875,0.0212244,0.0001927,0.0165863
Forget21-PPP_8_3_1-100_1-100_1-2500_1_50_random_1_1.txt,3,24,WLP,breadth,noOB,mofvRevisited2,1,758,1.73209,11196,0.0006679,1.33639,0.0603878,3481,1,32,21.6502,303,914,524,0.0669522,0.0141403,1.58057,0.0004989,0.042917,0.000543,0.0330925
Forget21-PPP_8_3_1-100_1-100_1-2500_1_50_random_2_2.txt,3,24,WLP,breadth,noOB,mofvRevisited2,1,55,0.206619,1272,0.0005115,0.172618,0.0091361,223,1,25,13.9821,5,58,49,0.0007176,0.0006811,0.196483,3.38e-05,0.003341,4.63e-05,0.0025999
Forget21-PPP_8_3_1-100_1-100_1-2500_1_50_random_3_3.txt,3,24,WLP,breadth,noOB,mofvRevisited2,1,856,5.50848,35567,0.0010244,4.34714,0.179181,10307,1,45,26.3199,875,1579,2700,0.23659,0.0390591,5.03799,0.0014535,0.123024,0.0014277,0.0936728
Forget21-PPP_8_3_1-100_1-100_1-2500_1_50_random_4_4.txt,3,24,WLP,breadth,noOB,mofvRevisited2,1,49,0.213962,1287,0.0005625,0.177472,0.0088999,255,1,22,11.0781,3,83,42,0.0008745,0.0008139,0.20402,4.08e-05,0.0033898,6.2e-05,0.0025663
Forget21-PPP_8_3_1-100_1-100_1-2500_1_50_random_5_5.txt,3,24,WLP,breadth,noOB,mofvRevisited2,1,307,1.07376,6795,0.000585,0.857552,0.0410169,1781,1,34,19.6083,103,436,352,0.0222698,0.0075427,1.00259,0.000244,0.0238335,0.0002817,0.018335
Forget21-PPP_8_3_1-100_1-100_1-2500_1_50_random_6_6.txt,3,24,WLP,breadth,noOB,mofvRevisited2,1,50,0.234177,1156,0.0005999,0.197699,0.0102741,197,1,23,14.2323,7,60,32,0.0006837,0.0006789,0.224738,2.61e-05,0.0031781,5e-05,0.0025245
Forget21-PPP_8_3_1-100_1-100_1-2500_1_50_random_7_7.txt,3,24,WLP,breadth,noOB,mofvRevisited2,1,123,0.459018,3014,0.0007647,0.384507,0.0203302,621,1,31,17.6592,24,186,101,0.0026163,0.0017622,0.439275,6.84e-05,0.0085484,9.01e-05,0.0069159
Forget21-PPP_8_3_1-100_1-100_1-2500_1_50_random_8_8.txt,3,24,WLP,breadth,noOB,mofvRevisited2,1,23,0.232951,1427,0.000544,0.197647,0.0112046,203,1,23,10.598,13,30,59,0.0003216,0.0005564,0.222637,3.68e-05,0.0039009,4.16e-05,0.0031872
Forget21-PPP_8_3_1-100_1-100_1-2500_1_50_random_9_9.txt,3,24,WLP,breadth,noOB,mofvRevisited2,1,15,0.15496,939,0.0005352,0.129226,0.0065164,161,1,19,10.5679,11,24,46,0.0002306,0.0004508,0.146539,2.39e-05,0.0023118,2.9e-05,0.0018434
Forget21-PPP_8_4_1-100_1-100_1-2500_1_50_random_10_10.txt,4,24,WLP,breadth,noOB,mofvRevisited2,1,222,1.31166,7029,0.0006912,1.00688,0.0897216,1519,1,35,22.8829,67,350,343,0.0491364,0.0073102,1.20235,0.0002852,0.0322923,0.0002975,0.0267889
Forget21-PPP_8_4_1-100_1-100_1-2500_1_50_random_1_1.txt,4,24,WLP,breadth,noOB,mofvRevisited2,1,403,1.90252,12373,0.0006919,1.44483,0.116647,3037,1,40,21.9697,321,562,636,0.0967409,0.0098485,1.71939,0.0004482,0.047078,0.0004224,0.0390354
Forget21-PPP_8_4_1-100_1-100_1-2500_1_50_random_2_2.txt,4,24,WLP,breadth,noOB,mofvRevisited2,1,126,0.921331,5811,0.0009366,0.727771,0.0750353,1227,1,35,20.9316,122,205,287,0.0134567,0.0030459,0.867892,0.0001588,0.0219177,0.0001648,0.0186075
Forget21-PPP_8_4_1-100_1-100_1-2500_1_50_random_3_3.txt,4,24,WLP,breadth,noOB,mofvRevisited2,1,2810,26.5164,110172,0.0006964,13.469,1.07895,24307,1,45,24.5298,1848,2735,7571,9.61419,0.286166,15.8863,0.005421,0.452853,0.0051314,0.375523
Forget21-PPP_8_4_1-100_1-100_1-2500_1_50_random_4_4.txt,4,24,WLP,breadth,noOB,mofvRevisited2,1,1038,6.78206,40535,0.0007526,4.75874,0.442104,8625,1,41,25.9608,412,1595,2306,0.839557,0.0459753,5.65096,0.0013426,0.160087,0.0015488,0.134575
Forget21-PPP_8_4_1-100_1-100_1-2500_1_50_random_5_5.txt,4,24,WLP,breadth,noOB,mofvRevisited2,1,709,3.78817,23252,0.0020338,2.72998,0.209164,6533,1,42,25.1417,817,1092,1358,0.336759,0.0229611,3.26957,0.001031,0.100459,0.0009714,0.0832737
Forget21-PPP_8_4_1-100_1-100_1-2500_1_50_random_6_6.txt,4,24,WLP,breadth,noOB,mofvRevisited2,1,458,2.58117,16968,0.0007667,1.95842,0.157969,3945,1,40,24.5144,201,1070,702,0.139126,0.0155279,2.32786,0.0006209,0.0636886,0.0006035,0.0529274
